time_s,V_sim,T_seven_C,T_MEA_C,ice_volume_max,ice_saturation_max,liquid_saturation_max,lambda_aCL,lambda_PEM,lambda_cCL,lambda_oversat_CL,CL_frozen_ion_water,gas_porosity_min,V_Erev,V_act,V_ohm,V_con,R_aCL,R_PEM,R_cCL,jlim_H,jlim_O,reaction_weight_max,nucleation_progress,V_exp,T_exp_C,water_residual,energy_residual
28,0.333461542164566,-18.5311730081701,-18.216125144655,0.156301974445586,0.371528344296614,0,2.18679013881605,3.66225228508384,7.99348097841447,0.861091911435626,0.00178570554217174,0.264398025554414,1.25701839662707,0.786879566287264,0.136627770679679,4.95174955579058e-05,1.69402072603848e-05,1.75171441269351e-05,9.1047740335012e-06,3452612.0508346,341815.530732132,2.02023576466008,1,0.6,-19.9088581589731,1.7523353238293e-14,-4.57155380217955e-09
28.2,0.333611612430189,-18.4307112339237,-18.1152751081249,0.157463700426893,0.374289756184676,0,2.18002823634793,3.6654562320281,8.02649656455714,0.872248219540269,0.00182418698272809,0.263236299573107,1.25692898925245,0.787082667183925,0.13618510895226,4.96006860737814e-05,1.69681055056598e-05,1.74761549493357e-05,8.97348767475123e-06,3453640.06726978,341379.55805737,2.04063141960433,1,0.602,-19.8362085290258,1.8128480352075e-14,2.79255374380227e-09
28.4,0.333878321909576,-18.3305337878558,-18.0150927803279,0.158621111642684,0.377040911915104,0,2.17820196942495,3.66950532694841,8.05135542655293,0.873553665163001,0.00186317638534102,0.262078888357316,1.25684044276257,0.78728704362246,0.135625392639738,4.96845908000179e-05,1.69524305106098e-05,1.74277903962983e-05,8.85497174092881e-06,3454656.76065852,340938.871207066,2.06117024423084,1,0.605,-19.7639533785968,1.79013501613347e-14,2.86510015712338e-09
28.6,0.334620983089417,-18.2308452807501,-17.9162180934715,0.159767774511536,0.379766518924496,0,2.17959950330662,3.67444622746135,8.07115668588907,0.868887832279827,0.0019023702032018,0.260932225488464,1.25675345012063,0.787394914839619,0.134687892030081,4.96601615099842e-05,1.69068166188199e-05,1.7372284261028e-05,8.74509683872235e-06,3455656.40492129,340502.147120533,2.08162607380397,1,0.607,-19.6922044662986,1.80398807057922e-14,2.68470046194125e-09
28.8,0.334852705031417,-18.1314743988119,-17.8166880842584,0.16089932399855,0.382456201565368,0,2.18253788734872,3.68023950674635,8.08900400679596,0.861419452949749,0.00194155818327297,0.25980067600145,1.25666547720048,0.787633072083828,0.134129902182125,4.97979031066883e-05,1.68458012529397e-05,1.73096941409729e-05,8.63907396081124e-06,3456665.18758987,340062.776923555,2.10182004596139,1,0.609,-19.620906678104,1.79671781738635e-14,1.82541270987713e-09
29,0.335321263352191,-18.0323760429561,-17.7177483337093,0.162014179880646,0.385106203662101,0,2.18636662142175,3.6868071974865,8.10644901599829,0.853689735427291,0.00198067239624544,0.258685820119354,1.25657815818192,0.787815753136036,0.133391260724855,4.98809688374931e-05,1.67756465295519e-05,1.72421115830311e-05,8.53563843874366e-06,3457667.05146332,339629.750873429,2.12172408636473,1,0.611,-19.549949608231,1.80545716452294e-14,1.66404845458601e-09
29.2,0.335834689483481,-17.9336084298642,-17.6191790180606,0.163111727586944,0.387715064385415,0,2.19117612652992,3.69416302271053,8.12349077925684,0.845506961106547,0.0020196759998275,0.257588272413056,1.25649119226082,0.787989500209304,0.132617039080916,4.99634871165424e-05,1.66962313767005e-05,1.71697294352129e-05,8.43464569834266e-06,3458664.59655725,339201.336718731,2.14132119826133,1,0.613,-19.4793879220992,1.82671769149902e-14,1.77550418811734e-09
29.4,0.335998551374328,-17.834981960079,-17.520041198787,0.164191764717242,0.390282302631903,0,2.19619246090793,3.70221784640412,8.14125668672497,0.837800559064303,0.00205854979767923,0.256508235282758,1.25640341024593,0.788246418329816,0.132108285945238,5.0154596548483e-05,1.6614339414044e-05,1.7093100080106e-05,8.33429237833077e-06,3459670.18988919,338773.932071369,2.16061513726996,1,0.615,-19.4091101680522,1.80605788028913e-14,1.61946900334442e-09
29.6,0.337921309414706,-17.7372652957663,-17.4250252558554,0.165254808033164,0.392809146739158,0,2.203726329495,3.71117836966756,8.15660599308064,0.828730068206688,0.00209729506117464,0.255445191966836,1.25632068177107,0.788079462111101,0.13027005673977,4.98535054900779e-05,1.6511563091628e-05,1.70130360125312e-05,8.24011074649111e-06,3460623.09602488,338368.668718581,2.17961169343167,1,0.617,-19.3394978439257,1.74326665028281e-14,1.76484604708094e-09
29.8,0.33723253837573,-17.6395645403933,-17.3252047138157,0.166298881430457,0.395290899525689,0,2.210477707637,3.72084629304835,8.17366801683593,0.819233009562651,0.00213578820520075,0.254401118569543,1.25623163133177,0.788550933284911,0.130397842767614,5.03169035154844e-05,1.64145218181516e-05,1.69266034310064e-05,8.14333320093562e-06,3461639.30217343,337941.588637848,2.19820336864321,1,0.619,-19.2702731034892,1.39338444482637e-14,-1.54183510403527e-09
30,0.338422855299499,-17.5421412052187,-17.2289385157505,0.167326359483688,0.397733205333225,0,2.21730569058655,3.7310722876357,8.19206372348761,0.812944268656597,0.00217416144866753,0.253373640516312,1.25614708525097,0.78855124063579,0.129122756668129,5.02326475528241e-05,1.6317064209066e-05,1.68398725502333e-05,8.04823613222501e-06,3462610.85433455,337539.429776643,2.21657220406906,1,0.621,-19.2012196511554,1.43450721678921e-14,-1.2875034371973e-09
30.2,0.338714071986367,-17.4450194699517,-17.1313947860474,0.168337490483842,0.40013665434714,0,2.22485671694361,3.7419816267078,8.21021878265879,0.805463898524225,0.00221239300912902,0.252362509516158,1.2560607653842,0.788776603176581,0.128519668248627,5.04219726276085e-05,1.62141005957247e-05,1.67490741809248e-05,7.954434996584e-06,3463598.77727808,337131.283088968,2.23467800703515,1,0.622,-19.1326071895612,1.44742650211391e-14,-1.34109967575569e-09
30.4,0.339389376352859,-17.3481372512543,-17.0347062424281,0.169332847213133,0.402502608065446,0,2.23252859745818,3.75345365277986,8.22916644369249,0.799091319714809,0.00225050062040333,0.251367152786867,1.25597544391394,0.788902553077952,0.127633013355997,5.05011271281664e-05,1.61104813832609e-05,1.66563717230249e-05,7.86156782683265e-06,3464576.77856966,336731.572763307,2.25256411191258,1,0.624,-19.0642679707173,1.44276273870633e-14,-1.19151621902347e-09
30.6,0.340463203494453,-17.2517880200703,-16.9393103414824,0.170312888825672,0.404832157893207,0,2.24139977356488,3.76559194626951,8.24726289427277,0.792023066178039,0.00228848280149369,0.250387111174328,1.25589161155902,0.788930380830128,0.126447557644609,5.04695898254447e-05,1.5998034389575e-05,1.65610844843514e-05,7.7716362137937e-06,3465538.59612582,336339.542207675,2.27022810778322,1,0.625,-18.9964144354131,1.46054941415914e-14,-7.60572049784969e-10
30.8,0.341192586348102,-17.1558789757813,-16.843695155485,0.171277161127042,0.407124224214504,0,2.25083166295083,3.7783680844834,8.26526422859733,0.784395432083821,0.00232629150463123,0.249422838872958,1.25580730797187,0.789044689595228,0.125519484523336,5.05475052050417e-05,1.58817148588723e-05,1.64626578523481e-05,7.68303161517732e-06,3466504.28503445,335947.866984794,2.28763112019851,1,0.627,-18.9290413002308,1.46841191278873e-14,-8.15532530396013e-10
31,0.34193254137335,-17.0603110162645,-16.7483785106773,0.172225942602005,0.409379468985037,0,2.26035606644597,3.79169460170757,8.28396123804467,0.777498231853295,0.00236393134678176,0.248474057397995,1.25572323795697,0.789152833163495,0.124587238544192,5.06248759303018e-05,1.57653057415049e-05,1.63622258584984e-05,7.5951580212373e-06,3467467.33101454,335560.646873586,2.30480101091097,1,0.628,-18.8620356699279,1.49854663454661e-14,-1.0078053946927e-09
31.2,0.342312952851937,-16.9648950418323,-16.6524978395582,0.173159882104976,0.411599434525734,0,2.26954217533561,3.80548156563063,8.30393467746961,0.771631460806633,0.00240142808919976,0.247540117895024,1.25563834853315,0.789348290712638,0.12392629248873,5.08124798416494e-05,1.56521853959228e-05,1.62601688177398e-05,7.50709317501909e-06,3468438.46479351,335173.587724035,2.32177979954254,1,0.629,-18.7952853800418,1.50358478651687e-14,-1.24508403587242e-09
31.4,0.343060042667629,-16.8697212361661,-16.5575187808626,0.174080111397487,0.413786811023264,0,2.27890650666122,3.81970904055693,8.32451148277505,0.766727378069506,0.0024388329801617,0.246619888602513,1.25555453204119,0.789446710864666,0.122996889329971,5.08891789205647e-05,1.55387220638887e-05,1.61573932264083e-05,7.42020060526948e-06,3469398.59470859,334793.857824637,2.33862903770925,1,0.631,-18.7287861310029,1.48401595374305e-14,-1.13861631234613e-09
31.6,0.343637494569481,-16.774792973693,-16.4624727965565,0.174987106250233,0.415942729380159,0,2.28857070962613,3.83438463094041,8.34532473389812,0.761792213538275,0.00247615088714501,0.245712893749767,1.25547052686455,0.789587824256995,0.122194186988981,5.10210490922276e-05,1.54240199029076e-05,1.6053243540593e-05,7.33439102710286e-06,3470360.02047935,334415.179745919,2.35535199604842,1,0.632,-18.6625870154186,1.49863709766537e-14,-9.05089336811216e-10
31.8,0.34476517989384,-16.6803436488212,-16.3689518625243,0.17588126238501,0.41806813022346,0,2.29917256959758,3.84955593265647,8.36550584211817,0.756590747690625,0.00251338316931312,0.24481873761499,1.25538832674561,0.789586482016378,0.120985678930134,5.09859052549836e-05,1.530361886138e-05,1.59480866175561e-05,7.25116167174366e-06,3471302.5983786,334045.34614845,2.37195284996493,1,0.633,-18.5967899791813,1.50485025374007e-14,-7.70185692999803e-10
32,0.345551773918073,-16.5863315204481,-16.2752330255659,0.176762201872362,0.420162115218355,0,2.31036039606467,3.86523055477316,8.38536869013275,0.750562428010021,0.00255048315239886,0.243937798127638,1.25530569029292,0.789674221538667,0.120028633467299,5.10613688827255e-05,1.51800344288389e-05,1.58409755761105e-05,7.16937355172262e-06,3472248.55294244,333674.776485564,2.38838523552942,1,0.634,-18.5314429371323,1.52100588254964e-14,-8.53162873681867e-10
32.2,0.34652086098063,-16.4927513137794,-16.1822588394658,0.177630026664135,0.422224926703434,0,2.32189067635624,3.88136140028573,8.40539349136069,0.744829447856951,0.00258744504518337,0.243069973335865,1.25522383970675,0.789711488354071,0.118940409755236,5.108061680832e-05,1.50551745017578e-05,1.5732863517462e-05,7.08892439268584e-06,3473186.19942688,333309.716012752,2.40466088649419,1,0.635,-18.4664871207278,1.48419959048601e-14,-8.28578095024568e-10
32.3999999999999,0.346961604613445,-16.3993692813279,-16.0884395503015,0.178484949524329,0.424257070416755,0,2.33305958201964,3.89786274842229,8.42649737081675,0.739666982291928,0.00262427097111873,0.242215050475671,1.25514078579983,0.789884473895868,0.11824344043891,5.12668516112653e-05,1.49339588265224e-05,1.56237201143784e-05,7.00826557254338e-06,3474135.51979193,332942.105257251,2.42079464384828,1,0.636,-18.4018111821687,1.44828234420382e-14,-1.17763931939407e-09
32.6,0.347747715856842,-16.3062260104917,-15.9954952238258,0.179327945027344,0.426260862912632,0,2.34418753370133,3.91469171709441,8.4483768812574,0.735685093032506,0.00266101353439556,0.241372054972656,1.2550587641425,0.789961549335447,0.117298157727884,5.13412223240615e-05,1.48143914373655e-05,1.5514772730645e-05,6.92846962267713e-06,3475074.51205244,332581.46864531,2.43685330281259,1,0.637,-18.3373574064374,1.42328911243578e-14,-8.58619841892505e-10
32.7999999999999,0.34871529020376,-16.2135124223381,-15.9033706288735,0.180159506587031,0.428237477031212,0,2.35608364518325,3.93192472983977,8.46975066961999,0.731267381466694,0.00269767942946602,0.240540493412969,1.25497764969379,0.789990086355121,0.116220913856928,5.13592779809234e-05,1.46911087794282e-05,1.54052940942234e-05,6.85072740506507e-06,3476003.470248,332225.146316989,2.45283255542709,1,0.638,-18.2732798935056,1.38193662513764e-14,-8.60623572407349e-10
33,0.349338977060966,-16.1210868719522,-15.8108559127168,0.180979541054838,0.430186691359254,0,2.36804028947608,3.94950999860461,8.491481982971,0.72672592248585,0.00273424393740355,0.239720458945162,1.25489589699339,0.79010904074847,0.115396390158136,5.14890258194956e-05,1.45687138552193e-05,1.52950592070429e-05,6.77358562225377e-06,3476938.29322199,331867.630495824,2.46871254174256,1,0.639,-18.2095202811312,1.4104352180546e-14,-1.04540731626912e-09
33.1999999999999,0.350480187745332,-16.0291326565102,-15.7198242652806,0.181788492905738,0.432109562409645,0,2.38064602751109,3.96747165218025,8.51289739337008,0.722362527583041,0.00277072134015367,0.238911507094262,1.25481589033339,0.790086111029171,0.114198141480073,5.14500788103033e-05,1.44435874984558e-05,1.51848290534196e-05,6.69848406135241e-06,3477855.14281929,331518.676494282,2.48451487682812,1,0.64,-18.1461262895538,1.34656961145799e-14,-9.21019704946957e-10
33.3999999999999,0.350937722773647,-15.9374198763847,-15.6276922173031,0.182586209169383,0.434005726573291,0,2.39307033884923,3.98575394597606,8.5349398678698,0.717803305377002,0.00280708464184707,0.238113790830617,1.25473433611015,0.790247042077247,0.113497935757594,5.16355016615981e-05,1.43209677592334e-05,1.50737808527974e-05,6.62341558016625e-06,3478786.73684997,331164.463046909,2.50021415218264,1,0.641,-18.0830401222479,1.40519919918786e-14,-1.09463371700258e-09
33.5999999999999,0.351725879778881,-15.8459392966444,-15.5364018479307,0.183373404823599,0.43587688334585,0,2.4053200729108,4.00429005273793,8.55781900878591,0.714477804013004,0.00284337701972501,0.237326595176401,1.25465376942969,0.790312623973096,0.112563557374398,5.17083033132867e-05,1.42009688081243e-05,1.4963416687021e-05,6.54902449887253e-06,3479708.61309324,330816.842358029,2.51587315754261,1,0.642,-18.020151906979,1.35145800800318e-14,-8.37644620332867e-10
33.7999999999999,0.352171662507789,-15.754601173857,-15.4445901734597,0.184150580157265,0.437724221909354,0,2.41736933960783,4.02306218225001,8.58141104540961,0.711449814449617,0.00287961691623403,0.236549419842735,1.25457245641386,0.790469848280096,0.111879051896276,5.18937297008785e-05,1.40837001739285e-05,1.48531683981125e-05,6.47489590118308e-06,3480637.49498378,330467.312648683,2.53150666326098,1,0.642,-17.9574570413802,1.38990720517131e-14,-9.24330834095599e-10
33.9999999999999,0.353458321340284,-15.6637726375618,-15.3549918607272,0.184918368334499,0.439549247289038,0,2.4305011493245,4.04216291771411,8.60405905791036,0.708328814364409,0.00291582774465762,0.235781631665502,1.25449384030747,0.790393486577614,0.110590235608289,5.17967812812576e-05,1.39614846145249e-05,1.47435654623817e-05,6.40361521329991e-06,3481538.89774554,330129.438322104,2.54713223199158,1,0.643,-17.8951079224325,1.39972736634859e-14,-9.51715151131793e-10
34.1999999999999,0.353913429609019,-15.5732283011976,-15.2640430599098,0.185676218216297,0.441350649432606,0,2.44370381677274,4.06156419916643,8.62681028572563,0.70416393476609,0.00295194714893358,0.235023781783703,1.25441333965982,0.790548499161864,0.109899428929661,5.19819592796788e-05,1.38402069543932e-05,1.46330773888189e-05,6.33265863064529e-06,3482458.02462609,329783.723588471,2.56267824362945,1,0.643,-17.8330990682988,1.38641946230769e-14,-9.40474365052069e-10
34.3999999999999,0.3550255951851,-15.4830967704473,-15.1747973629686,0.186424548466291,0.443129423499622,0,2.4572561439141,4.08123994826173,8.64961267439704,0.700796159797871,0.00298799935276905,0.234275451533709,1.25433488502951,0.790515337562522,0.108742011721892,5.19405599933168e-05,1.37184624387017e-05,1.45234156318134e-05,6.2633261878181e-06,3483356.7878013,329448.36469191,2.57818931953291,1,0.644,-17.7713730337817,1.38619720086233e-14,-6.29327701062721e-10
34.5999999999999,0.355810039374198,-15.3933855849403,-15.0853585478,0.187163285928908,0.44488539559997,0,2.47127956566602,4.10123219027345,8.67208997831408,0.696619810161831,0.00302395812825587,0.233536714071092,1.2542560121159,0.790574130350542,0.10781983037113,5.20120200337028e-05,1.35955441992222e-05,1.4413378652433e-05,6.19518124581513e-06,3484258.55948519,329111.075576335,2.59362634578741,1,0.644,-17.7100291967992,1.4308764947641e-14,-6.42941699879884e-10
34.7999999999999,0.356587110179656,-15.3039949132111,-14.9961968476429,0.18789251820283,0.446618773954909,0,2.48520586814615,4.12147073694975,8.69510612724555,0.692924424819569,0.00305982217108677,0.23280748179717,1.25417735465104,0.79063106135303,0.106907099930086,5.20831882634469e-05,1.3474762589273e-05,1.43037311015037e-05,6.12759604932692e-06,3485157.9358493,328776.236565546,2.60900298347613,1,0.644,-17.6489579867738,1.47598472615036e-14,-6.51880327495746e-10
34.9999999999999,0.356862095313022,-15.2146462522418,-14.9060265824033,0.188612637206512,0.448330490150967,0,2.49824642340684,4.14184865735565,8.71969679650601,0.690207170859303,0.00309561622028775,0.232087362793488,1.2540973381456,0.790826413616497,0.106356504407837,5.23248082410863e-05,1.33605093692418e-05,1.41946816876869e-05,6.05922444852186e-06,3486070.77953224,328437.669316818,2.62435670622943,1,0.644,-17.5879985360918,1.4523552174274e-14,-4.20783408117131e-11
35.1999999999999,0.357610989006082,-15.1254713840968,-14.8169944220665,0.189324679988588,0.450023009243136,0,2.51123982309121,4.16236942777575,8.74487617440502,0.688696658398516,0.00313140999298923,0.231375320011412,1.25401873158824,0.790881287092678,0.105474059599645,5.23958898315105e-05,1.3248237613355e-05,1.40871408842389e-05,5.99183961056118e-06,3486969.72816204,328106.580228022,2.63976141232995,1,0.644,-17.5271464753786,1.42770452578322e-14,4.32137881034578e-10
35.3999999999999,0.358359375941854,-15.0366130512414,-14.7283398291657,0.190028961553703,0.451697079994541,0,2.52485399930845,4.18311195830155,8.76951792105899,0.686516312919858,0.00316720107399824,0.230671038446297,1.25394050096627,0.79093622952876,0.104592428637186,5.24668584711586e-05,1.31341931712711e-05,1.39800621106382e-05,5.92603030033284e-06,3487864.08564496,327776.553811494,2.65519112153424,1,0.643,-17.466552824243,1.40931374643244e-14,1.48834544688725e-09
35.5999999999999,0.359591402226533,-14.9483454094624,-14.641322446913,0.190725382522604,0.453352466181612,0,2.53974632957732,4.20416624716507,8.79274182980402,0.683354338348302,0.00320295694939571,0.229974617477396,1.25386418253523,0.79085064390814,0.103369770146349,5.23662542073321e-05,1.30148977312109e-05,1.38733224754887e-05,5.86290086479164e-06,3488738.56520355,327453.904148055,2.67060172367907,1,0.643,-17.4063677723212,1.39058076577096e-14,2.23189999815077e-09
35.7999999999999,0.360346890535849,-14.8605340719151,-14.5537963442014,0.191413245647737,0.454987510453381,0,2.55501009088156,4.22551211133718,8.81561158724901,0.679047538892984,0.00323860545090186,0.229286754352263,1.25378701020223,0.790903805470219,0.102483877718237,5.2436477928169e-05,1.28950964597258e-05,1.37661424121201e-05,5.80063068486316e-06,3489620.39152505,327127.325991159,2.68591927935669,1,0.643,-17.3465860220093,1.38455395694466e-14,2.58371812833502e-09
35.9999999999999,0.361251959377374,-14.7731261645106,-14.4669555812326,0.192092563731832,0.456602243241817,0,2.57026068839964,4.24708903169752,8.83887507195513,0.675315719854717,0.00327414688849149,0.228607436268168,1.25371055235422,0.790908291419659,0.101497852443868,5.24491133159537e-05,1.27769758294175e-05,1.3659596399603e-05,5.7391012235059e-06,3490494.90537986,326805.200073275,2.70116634673787,1,0.642,-17.287098920354,1.39014640727561e-14,2.46573961248941e-09
36.1999999999999,0.361673731476605,-14.6858931758671,-14.3792685090061,0.192763535773605,0.458197137565024,0,2.58486021675597,4.26882024354255,8.86332088075381,0.672134061972242,0.00330959331056373,0.227936464226395,1.25363289913192,0.791051823254222,0.100854711010284,5.26333908108592e-05,1.26637742237489e-05,1.35535762693236e-05,5.67713544461986e-06,3491380.8355112,326479.28791756,2.71636268716199,1,0.642,-17.2277984002393,1.39075830387671e-14,2.53854182119539e-09
36.3999999999999,0.361603261479434,-14.5984133855894,-14.2902186743644,0.193426940699234,0.459774044923303,0,2.59759479002474,4.29051446104464,8.89063179074451,0.671196080657756,0.0033450161749889,0.227273059300766,1.25355352662616,0.791333880996041,0.100563393946577,5.2990204108255e-05,1.25614856120135e-05,1.34491347460051e-05,5.61326440195229e-06,3492284.47953557,326149.220801594,2.73160627887894,1,0.641,-17.1683702499091,1.3940136208996e-14,2.76676814792154e-09
36.5999999999999,0.363713283723307,-14.5118295629279,-14.2068148617124,0.194084313176445,0.461336613207618,0,2.61336689440044,4.31254407766666,8.91459550531899,0.66995101274872,0.00338050605842473,0.226615686823555,1.25348121518642,0.790962760628999,0.0987526282481868,5.25425859251476e-05,1.24462784491349e-05,1.33466837622599e-05,5.555196014768e-06,3493117.67309463,325847.584738102,2.74694363041242,1,0.641,-17.1093777353563,1.39055704884844e-14,2.98251734420774e-09
